2025-12-21 08:08:27: Server: SSH-2.0-OpenSSH_9.6p1 Ubuntu-3ubuntu13.14
2025-12-21 08:08:27: Server KEXes: sntrup761x25519-sha512@openssh.com,curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,ext-info-s,kex-strict-s-v00@openssh.com
2025-12-21 08:08:27: Server Host Keys: rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519
2025-12-21 08:08:27: Chosen Host Key: ssh-ed25519
2025-12-21 08:08:27: Ciphers: chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com
2025-12-21 08:08:27: MACs: umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1
2025-12-21 08:08:27: Auth: start: publickey
2025-12-21 08:08:27: Auth: publickey: no keys available
2025-12-21 08:08:27: Auth: start: password
2025-12-21 08:08:28: -- Analysis Started by On File Change, After Delay
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/3d/224006d4a73778150c75aa3cc8d46af21b93d5
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/3d/721c813688498f0da238b87eb7ae79e52e77ec
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/3e/0265d25775fcfeedef454ac00e2531808a50f6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/3e/c0c047ad338e1b8ebabc358a700fbd29f4f63e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/3e/df2f7445045fae8e71ff6596e0979375c84239
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/41/42f1528264e918e5bc50ac9ec25e8d21d10902
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/41/74e00f0a656a3a7a01566fda9a0756a98c11fc
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/41/8a9c41f76bcbe188673dba8fc1d6a0d21506c5
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/42/22fec341831f95a80600cea4f24954d40d1a5e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/42/725b2d3dec64d7de59f35b388e073db4332652
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/42/d48be2991105c57dbd5178ac64c58945c6d3b3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/0532dbdbdc757654332fb5b67053220697906f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/2b370c164bfcd93bd3d1acd096ad212588cf1b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/3892edf7f8466cb73df9c71d3a383f711be11a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/3ab475b191de528a1ab8292214281046cbf678
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/5ea3be849dd3b3a38071d4932bcca9cd7fe8de
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/43/c02039f4c05aa8134fed319221fc2c72b77dc9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/44/0366813b898c764b276a5dbb6523fcafc66eb2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/44/387faff3095c27049d8adb2bd961d137b9b4e0
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/44/440176a36fbf703800f9ba040be10a12cfc390
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/44/a7d884e45928efead725bdc5c2f1928b5ccc4f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/44/e2ea89ae119abac7218a1cb0ea0f4decc33132
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/45/db8a48644c6829ff1af588106ea27c97e36743
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/46/17010b0cc97d1799c5fad19cba749f8b764959
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/46/3a4ad62b57ed0fa8ace182a92b211c3954404e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/46/4d5e0e713ce2c86133907ee16eb6db0608e1a9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/46/c9f18d029f0147d328d0d6a6a7b4bd717467c4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/46/f8cedfa40ec8a8dfd11f6b1f915da1bd0c3be8
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/47/032cb6229158381d8daad101f712a8f156fc4c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/47/6e7f86ff8f63f9e9cd11a213937e20edc00937
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/47/74ecd4e1b5d45770b92d54af3600452edcf543
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/47/8001a22a246a4a96e49f176880042c7af132d6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/47/cd586e5a5b262f28a44ec3cd4741f19f97ad85
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/48/1953c8f9c14cf81ce25428c171bc4933627765
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/48/702e4ce07ddf06989814a5fb0fdbc99a9f71a2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/48/7bc973e35ad77ab27e4bc3e34e60e6ab33b56d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/48/b5c59ec891ea4a9c33a67e6fe563fcc9902aa6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/49/9d8333a512ea96bf23a17b0cfe77323513b0d0
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/49/d015e8251dc2d0d818586e5252ec3223e6d930
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/49/dd3a41ca58f45708a50f87ad8fb49643d9c4ac
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/49/f5f54eafe1905cdaf7d55dc1e41782d078537a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4a/0e900095d22bce748cfcf4fe973fd3b9a45a39
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4a/397fd1798185b03577ab8000fc79d08f9562a1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/4b6039d8de8f57ed46ed4d68fe441ea5dfa9d4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/537cb4ab6b7fa9a2f3685d157137863d96e649
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/58c4a071a5ed96aba2d421d867c68861006758
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/78ab7b6cfeb1d6c2967485478646b9bb281186
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/9220d6598116e00dce80b8ace271daedcf6785
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/a1a1636bba7a3c649c89de1c2ba546f0ca62a6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4b/b8beeeb332e57f47efeb5bcb7f99f0215b57a4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4c/a3e6f140fb41c92c70a684128f18f9fc70230f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4d/0db418f7fe07f89d44a0df4e8aec42b40dbe9a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4e/1b4e633a128600affdd86e4d9f81ab82a49e88
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4e/229abdc0c2f317be034b2e62047bfde33b922d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4e/942d953bc205e0337f64865556808804348df1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4e/a3db06deccd078ae41e4736fd5a38c63f9eb3e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4f/3842606b98b401421610290dc700c8e4de3493
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/4f/c53a257bdee1bc2e36fcb9c5c10ed6206916fd
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/50/980e34e24a78fb5351c62c82759ee4cad65115
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/50/b4a2d95be56f6e550db2c082b27bb8cb951c2f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/52/14b4d17bee1e86edbeb7a06c45a6110b749820
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/52/2a5064bdd06a317395310e2817d3defd4dbc0c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/52/b0a09646ea6033d30a35a34023ea49ba9c226e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/52/d75ab7cc7586f1bfdcd501f46e02952cb3ec5f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/53/8c3d7a8279d4f7da3391431ec0ef9ec4bcc9ee
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/53/fd5aff5cccd5e7d3e612efe1b9ef5879ab8e99
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/54/8808f10744273ddaf0d591f8aa68730222d986
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/54/be3304238ed9608de737531f7610436783e0c2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/55/5e6293fdad2b92a4bbb491eabe129820a5b03c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/55/a4e3c7b2326daab5d3648196f0125030ddb9a2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/55/c1f9acf41927898384afb2cb840eb6a4dcc410
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/56/927fa506141e22558170392b99d5dd02c0d690
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/56/e6357e6e8a842c081db385ae0e06770c421e89
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/57/06fb924ba439fcc8d5d075ed44cf7fa95c0d04
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/57/0a18d1fc7d42bb86cc1f7d3fac93e573907217
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/57/bbf4a2178d9507eb39d4f7e637340fa3a9d7f9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/57/c94e5a62a79ad1cfd2b1b237098f2cd01aefe8
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/58/0fb7c75d53d2d5b152b4b301d71f01e4063771
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/58/10193596646a9a086912444c8cb5588482f20d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/58/21fe4129a4d9d161efa0606db3580b51157494
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/58/226f0fc5678d26dd0c5db48794cc7e9ac10ce1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/58/c70cb4c607d9f066316ac4d230d8b277fca61b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/59/32ca41061c84c08316597011e8b339f62208dd
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5a/6d73fe34140d6843b906086f862073e2ba9beb
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5a/f3f6fc0355f6b135922237c289f9bb327f4843
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5c/0a6f7e1259c9e8e8df604aa1cd5eb276ce5f97
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5d/09ebbb090329c0dc1320207be034b3f30eee54
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5d/732135dbe635df87f520ba2a6c564f4de0853f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5d/857706adc4f883f6cd73b09bd9b3a63898817f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5d/9bbaa8e1bc86008e799f41f80a08b4cc27c1b6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5e/b99730c7704f1f459b4d452f41df5be7f1154c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5e/f169f74b6309891395d99638912fcbf03106de
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/5f/60dd37ed7c512bc1fdcfb778343bf0ca4be93d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/60/487c6336e90494aea1cadd20090db080466eaf
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/60/e8f4645b371f4d9ecabd693b16170e63e42461
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/60/fcd0567d39f4194217f2d70be068ce6b18c892
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/61/6aad885728d3fd10f865b610f011df8d3558fe
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/62/930deb67e1f5e05a4290701045b885b87f43bf
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/63/281bd3a5248b3537bbd66008617f9a157d4696
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/63/363b11ce70a4e5e4de0e3d003d24e1161a9e64
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/63/3f88355affba0b3a37c3bba759cde7d0cffd03
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/63/83b241d40d6ecaf3ec7a2ab0420a9eb13977c0
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/63/b14d87bb3f7b18ab37197b43d8577b20db19cf
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/64/6b6cb799b9ed22952c18bc0c74d13c2ca5f226
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/64/7363c4aff083a33ba5817a0b878bf08d65fb75
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/65/8d24ecebe935dc722896e1cf7395e03a8111e0
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/66/44c9deb395236d45b6c4ce5e6012d0efac5aa3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/66/8261d86e70fc046b9ad16d1e2bc14939194028
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/66/fca67b33ba1bbe9ac87cfd431af5bcd411d024
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/67/397a79fe2e4a94f160cc989a2529f59b7037d7
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/67/6d9ecf2c254b67a429cef9835bc98b12026c70
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/67/bb2f8207961cd7c1996251e209356e7aadb375
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/67/ea0cfb96dc235b353ee8bc274b475221937023
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/68/4591b7c7f31e9a889dfb5a4fd28c6598c4f026
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/68/476d9f71bd71bea2b84ba4b5d57cc457bb06c4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/68/5b4a5fedd2705c6d152a98a1e7eaeaafee5fb2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/68/6d6e23068b738f7aab869d17f46759e2a6f2d1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/68/8981646ebb559805717f1863177f970a2183c9
