#1
#	time	volume.medium.T	volume.medium.p	der(volume.medium.T)	der(volume.medium.p)	der(volume.U)	der(volume.m)	der(volume.medium.d)	der(volume.medium.u)	der(volume.ports[5].h_outflow)	boundary.medium.MM	boundary.medium.R_s	boundary.medium.T_degC	boundary.medium.X[1]	boundary.medium.d	boundary.medium.p_bar	boundary.medium.u	boundary1.medium.MM	boundary1.medium.R_s	boundary1.medium.T_degC	boundary1.medium.X[1]	boundary1.medium.d	boundary1.medium.p_bar	boundary1.medium.u	boundary11.medium.MM	boundary11.medium.R_s	boundary11.medium.T_degC	boundary11.medium.X[1]	boundary11.medium.d	boundary11.medium.p_bar	boundary11.medium.u	m_flow_orifice1.m_flow_dat	m_flow_orifice1.port_a.m_flow	m_flow_orifice1.port_b.m_flow	m_flow_par_test.port_a.m_flow	m_flow_par_test.port_b.m_flow	orifice.A_mean	orifice.F_p	orifice.I	orifice.Ib_flow	orifice.V_flow	orifice.d	orifice.dp	orifice.dp_fg	orifice.m_flow	orifice.pathLength	orifice.port_a_T	orifice.port_b_T	orifice1.A_mean	orifice1.F_p	orifice1.I	orifice1.Ib_flow	orifice1.V_flow	orifice1.d	orifice1.dp	orifice1.dp_fg	orifice1.pathLength	orifice1.port_a_T	orifice1.port_b_T	orifice2.A_mean	orifice2.F_p	orifice2.I	orifice2.Ib_flow	orifice2.V_flow	orifice2.d	orifice2.dp	orifice2.dp_fg	orifice2.m_flow	orifice2.pathLength	orifice2.port_a_T	orifice2.port_b_T	volume.Hb_flow	volume.U	volume.Wb_flow	volume.heatTransfer.heatPorts[1].Q_flow	volume.heatTransfer.surfaceAreas[1]	volume.m	volume.m_flow_turbulent[1]	volume.m_flow_turbulent[2]	volume.m_flow_turbulent[3]	volume.m_flow_turbulent[4]	volume.m_flow_turbulent[5]	volume.mb_flow	volume.medium.MM	volume.medium.R_s	volume.medium.T_degC	volume.medium.X[1]	volume.medium.d	volume.medium.p_bar	volume.medium.u	volume.portAreas[1]	volume.portAreas[2]	volume.portAreas[3]	volume.portAreas[4]	volume.portAreas[5]	volume.portInDensities[1]	volume.portInDensities[2]	volume.portInDensities[3]	volume.portInDensities[4]	volume.portInDensities[5]	volume.portVelocities[1]	volume.portVelocities[2]	volume.portVelocities[3]	volume.portVelocities[4]	volume.portVelocities[5]	volume.ports[5].h_outflow	volume.ports[4].m_flow	volume.ports[5].m_flow	volume.ports_E_flow[1]	volume.ports_E_flow[2]	volume.ports_E_flow[3]	volume.ports_E_flow[4]	volume.ports_E_flow[5]	volume.ports_H_flow[1]	volume.ports_H_flow[2]	volume.ports_H_flow[3]	volume.ports_H_flow[4]	volume.ports_H_flow[5]	volume.ports_penetration[1]	volume.ports_penetration[2]	volume.ports_penetration[3]	volume.ports_penetration[4]	volume.ports_penetration[5]	volume.s[1]	volume.s[2]	volume.s[3]	volume.s[4]	volume.s[5]	boundary.ports[1].m_flow	boundary1.ports[1].m_flow	boundary1.ports[2].m_flow	boundary1.ports[3].m_flow	boundary11.ports[1].m_flow	m_flow_orifice1.port_a.p	m_flow_orifice1.port_b.h_outflow	m_flow_par_test.port_a.p	m_flow_par_test.port_b.h_outflow	orifice.F_fg	orifice.port_a.h_outflow	orifice.port_a.m_flow	orifice.port_b.m_flow	orifice.port_b.p	orifice1.F_fg	orifice1.m_flow	orifice1.port_a.m_flow	orifice1.port_a.p	orifice1.port_b.h_outflow	orifice1.port_b.m_flow	orifice2.F_fg	orifice2.port_a.m_flow	orifice2.port_a.p	orifice2.port_b.h_outflow	orifice2.port_b.m_flow	volume.Qb_flow	volume.heatTransfer.Q_flows[1]	volume.heatTransfer.Ts[1]	volume.heatTransfer.heatPorts[1].T	volume.heatTransfer.states[1].T	volume.heatTransfer.states[1].p	volume.medium.h	volume.medium.state.T	volume.medium.state.p	volume.ports[1].h_outflow	volume.ports[2].h_outflow	volume.ports[3].h_outflow	volume.ports[4].h_outflow	volume.ports[1].m_flow	volume.ports[2].m_flow	volume.ports[3].m_flow	volume.ports[1].p	volume.ports[2].p	volume.ports[3].p	volume.ports[4].p	volume.ports[5].p	volume.vessel_ps_static[1]	volume.vessel_ps_static[2]	volume.vessel_ps_static[3]	volume.vessel_ps_static[4]	volume.vessel_ps_static[5]
	double table01(102,179)																																																																																																																																																																																		
	8.8	288.150000000002	146611.332103311	-4.503901291E-11	5.20722996447E-09	1.273292582E-11	3.40005801291454E-16	3.400058E-13	-3.230305571051E-08	-4.523155953671E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189042	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189042	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.273292582E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.40005801291454E-16	0.0289651159	287.051224952979	15.0000000000022	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	8.9	288.150000000002	146611.332103311	-4.325048415E-11	6.117237197E-09	1.500666258E-11	3.40005801291454E-16	3.400058E-13	-3.102028016876E-08	-4.343538462345E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189042	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189042	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.40005801291454E-16	0.0289651159	287.051224952979	15.0000000000021	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9	288.150000000002	146611.332103311	-4.325048415E-11	6.117237197E-09	1.500666258E-11	3.40005801291454E-16	3.400058E-13	-3.102028016876E-08	-4.343538462345E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189042	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189042	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.40005801291454E-16	0.0289651159	287.051224952979	15.0000000000021	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.1	288.150000000002	146611.332103311	-3.98797837E-11	6.1104296789E-09	1.500666258E-11	3.19189119579733E-16	3.1918912E-13	-2.860273330686E-08	-4.005027406931E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.0000000000021	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.2	288.150000000002	146611.332103311	-3.98797837E-11	6.1104296789E-09	1.500666258E-11	3.19189119579733E-16	3.1918912E-13	-2.860273330686E-08	-4.005027406931E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.0000000000021	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.3	288.150000000002	146611.332103311	-3.98797837E-11	6.1104296789E-09	1.500666258E-11	3.19189119579733E-16	3.1918912E-13	-2.860273330686E-08	-4.005027406931E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.000000000002	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.4	288.150000000002	146611.332103311	-3.98797837E-11	6.1104296789E-09	1.500666258E-11	3.19189119579733E-16	3.1918912E-13	-2.860273330686E-08	-4.005027406931E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.500666258E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.000000000002	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.5	288.150000000002	146611.332103311	-3.809125494E-11	7.02043691144E-09	1.728039933E-11	3.19189119579733E-16	3.1918912E-13	-2.731995776512E-08	-3.825409915605E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.728039933E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.0000000000019	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371133	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.6	288.150000000002	146611.332103311	-3.809125494E-11	7.02043691144E-09	1.728039933E-11	3.19189119579733E-16	3.1918912E-13	-2.731995776512E-08	-3.825409915605E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033106	46611.3321033106	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686217	0	0	0.00454411230833206	1.49075064189043	46611.3321033106	46611.3321033106	0.00798151622692935	0	288.150000000002	288.150000000002	1.728039933E-11	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	3.19189119579733E-16	0.0289651159	287.051224952979	15.0000000000019	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371133	-2303.18445092783	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692935	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686217	0.00798151622692935	146611.332103311	288564.777097987	-0.00798151622692935	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692935	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
	9.7	288.150000000002	146611.332103311	-3.988434254E-11	2.09051364687E-09	5.00222086E-12	2.70616862252382E-16	2.7061686E-13	-2.86060030128E-08	-4.005485239465E-08	0.0289651159	287.051224952979	15	1	2.41797589620241	2	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0289651159	287.051224952979	15	1	1.2089879481012	1	205850.966627784	0.0319260649077174	0	0	0	0	7.85398163397448E-05	-4.19313617122961	0	0	0.0165045405114768	2.09524461594103	53388.6678966894	53388.6678966894	0.0399075811346471	0	288.15	288.15	7.85398163397448E-05	-3.66084546274487	0	0	0.0180117487778876	1.49075064189043	46611.3321033107	46611.3321033107	0	288.150000000002	288.150000000002	1.96349540849362E-05	-0.915211365686218	0	0	0.00454411230833206	1.49075064189043	46611.3321033107	46611.3321033107	0.00798151622692936	0	288.150000000002	288.150000000002	5.00222086E-12	364.873583510296	0	0	0.0483597586204941	0.00177251333567965	1E+060	1E+060	1E+060	1E+060	1E+060	2.70616862252382E-16	0.0289651159	287.051224952979	15.0000000000019	1	1.77251333567965	1.46611332103311	205850.966627786	0	0	0	0	0	1.77251333567966	1.77251333567966	1.77251333567966	1.77251333567965	1.77251333567965	0	0	0	0	0	288564.777097987	0	0	0	0	0	0	0	11515.9222546392	-9212.73780371134	-2303.18445092784	0	0	1	1	1	1	1	0	0	0	0	0	-0.0399075811346471	0.0319260649077174	0	0	0.00798151622692936	146611.332103311	288564.777097987	146611.332103311	288564.777097987	4.19313617122961	288564.777097987	0.0399075811346471	-0.0399075811346471	146611.332103311	3.66084546274487	0.0319260649077174	0.0319260649077174	146611.332103311	288564.777097987	-0.0319260649077174	0.915211365686218	0.00798151622692936	146611.332103311	288564.777097987	-0.00798151622692936	0	0	288.150000000002	288.150000000002	288.150000000002	146611.332103311	288564.777097987	288.150000000002	146611.332103311	288564.777097987	288564.777097987	288564.777097987	288564.777097987	0.0399075811346471	-0.0319260649077174	-0.00798151622692936	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311	146611.332103311
